level1	level2	level3	Name	gene_family
Cellular Processes	Cell motility	Motor proteins	myosin V	K10357
Human Diseases	Infectious disease: bacterial	Pathogenic Escherichia coli infection	myosin V	K10357
BRITE	genetic information processing; signaling and cellular processes	Membrane trafficking; Cytoskeleton proteins; Exosome	myosin VI	K10358
Cellular Processes	Cell motility	Motor proteins	myosin VI	K10358
Human Diseases	Infectious disease: bacterial	Pathogenic Escherichia coli infection; Salmonella infection	myosin VI	K10358
BRITE	genetic information processing; signaling and cellular processes	Membrane trafficking; Cilium and associated proteins; Cytoskeleton proteins	myosin VIIa	K10359
Cellular Processes	Cell motility	Motor proteins	myosin VIIa	K10359
BRITE	genetic information processing; signaling and cellular processes	Membrane trafficking; Cytoskeleton proteins	myosin IX	K10360
Cellular Processes	Cell motility	Motor proteins	myosin IX	K10360
BRITE	signaling and cellular processes	Cytoskeleton proteins; Exosome	myosin XV	K10361
Cellular Processes	Cell motility	Motor proteins	myosin XV	K10361
BRITE	genetic information processing; signaling and cellular processes	Membrane trafficking; Cytoskeleton proteins	myosin XVIII	K10362
Cellular Processes	Cell motility	Motor proteins	myosin XVIII	K10362
BRITE	genetic information processing; signaling and cellular processes	Membrane trafficking; Cytoskeleton proteins; Exosome	F-actin-capping protein subunit alpha	K10364
Cellular Processes	Cell motility; Transport and catabolism	Cytoskeleton in muscle cells; Motor proteins; Endocytosis	F-actin-capping protein subunit alpha	K10364
BRITE	genetic information processing; signaling and cellular processes	Membrane trafficking; Cytoskeleton proteins; Exosome	F-actin-capping protein subunit beta	K10365
Cellular Processes	Cell motility; Transport and catabolism	Cytoskeleton in muscle cells; Motor proteins; Endocytosis	F-actin-capping protein subunit beta	K10365
BRITE	signaling and cellular processes	Cytoskeleton proteins	formin 1	K10367
BRITE	signaling and cellular processes	Cytoskeleton proteins	supervillin	K10369
BRITE	signaling and cellular processes	Cytoskeleton proteins	tropomodulin	K10370
Cellular Processes	Cell motility	Cytoskeleton in muscle cells	tropomodulin	K10370
BRITE	signaling and cellular processes	Cytoskeleton proteins; Exosome	tropomyosin 1	K10373
Cellular Processes	Cell motility	Cytoskeleton in muscle cells; Motor proteins	tropomyosin 1	K10373
Human Diseases	Cancer: overview; Cardiovascular disease	MicroRNAs in cancer; Dilated cardiomyopathy; Hypertrophic cardiomyopathy	tropomyosin 1	K10373
Organismal Systems	Circulatory system	Adrenergic signaling in cardiomyocytes; Cardiac muscle contraction	tropomyosin 1	K10373
BRITE	signaling and cellular processes	Cytoskeleton proteins	tropomyosin 2	K10374
Cellular Processes	Cell motility	Cytoskeleton in muscle cells; Motor proteins	tropomyosin 2	K10374
Human Diseases	Cardiovascular disease	Dilated cardiomyopathy; Hypertrophic cardiomyopathy	tropomyosin 2	K10374
Organismal Systems	Circulatory system	Adrenergic signaling in cardiomyocytes; Cardiac muscle contraction	tropomyosin 2	K10374
BRITE	signaling and cellular processes	Cytoskeleton proteins	tropomyosin 4	K10375
Cellular Processes	Cell motility	Cytoskeleton in muscle cells; Motor proteins	tropomyosin 4	K10375
Human Diseases	Cardiovascular disease	Dilated cardiomyopathy; Hypertrophic cardiomyopathy	tropomyosin 4	K10375
Organismal Systems	Circulatory system	Adrenergic signaling in cardiomyocytes; Cardiac muscle contraction	tropomyosin 4	K10375
BRITE	signaling and cellular processes	Cytoskeleton proteins	ankyrin-1	K10380
Human Diseases	Cancer: overview	Proteoglycans in cancer	ankyrin-1	K10380
BRITE	signaling and cellular processes	Cytoskeleton proteins	filaggrin	K10384
BRITE	signaling and cellular processes	Cytoskeleton proteins	loricrin	K10385
BRITE	signaling and cellular processes	Cytoskeleton proteins	plectin	K10388
Cellular Processes	Cell motility	Cytoskeleton in muscle cells	plectin	K10388
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Cytoskeleton proteins	tubulin gamma	K10389
Cellular Processes	Cell motility	Motor proteins	tubulin gamma	K10389
Human Diseases	Infectious disease: viral	Human papillomavirus infection	tubulin gamma	K10389
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Cytoskeleton proteins	tubulin delta	K10390
Cellular Processes	Cell motility	Motor proteins	tubulin delta	K10390
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Cytoskeleton proteins	tubulin epsilon	K10391
Cellular Processes	Cell motility	Motor proteins	tubulin epsilon	K10391
BRITE	signaling and cellular processes	Cytoskeleton proteins	kinesin family member 1	K10392
Cellular Processes	Cell motility	Motor proteins	kinesin family member 1	K10392
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Cytoskeleton proteins	kinesin family member 2/24	K10393
Cellular Processes	Cell motility	Motor proteins	kinesin family member 2/24	K10393
Organismal Systems	Development and regeneration	Axon regeneration	kinesin family member 2/24	K10393
BRITE	signaling and cellular processes	Cilium and associated proteins; Cytoskeleton proteins	kinesin family member 3A	K10394
Cellular Processes	Cell motility	Motor proteins	kinesin family member 3A	K10394
Environmental Information Processing	Signal transduction	Hedgehog signaling pathway	kinesin family member 3A	K10394
BRITE	signaling and cellular processes	Cytoskeleton proteins	kinesin family member 4	K10395
Cellular Processes	Cell motility	Motor proteins	kinesin family member 4	K10395
BRITE	genetic information processing; signaling and cellular processes	Membrane trafficking; Cytoskeleton proteins; Exosome	kinesin family member 5	K10396
Cellular Processes	Cell motility; Transport and catabolism	Motor proteins; Endocytosis	kinesin family member 5	K10396
Human Diseases	Cancer: specific types; Infectious disease: bacterial; Neurodegenerative disease	Non-small cell lung cancer; Salmonella infection; Alzheimer disease; Amyotrophic lateral sclerosis; Huntington disease; Parkinson disease; Pathways of neurodegeneration - multiple diseases; Prion disease	kinesin family member 5	K10396
Organismal Systems	Nervous system	Dopaminergic synapse	kinesin family member 5	K10396
BRITE	signaling and cellular processes	Cytoskeleton proteins	kinesin family member 6/9	K10397
Cellular Processes	Cell motility	Motor proteins	kinesin family member 6/9	K10397
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Cytoskeleton proteins	kinesin family member 11	K10398
Cellular Processes	Cell motility	Motor proteins	kinesin family member 11	K10398
BRITE	signaling and cellular processes	Cytoskeleton proteins	kinesin family member 15	K10400
Cellular Processes	Cell motility	Motor proteins	kinesin family member 15	K10400
BRITE	signaling and cellular processes	Cytoskeleton proteins	kinesin family member 18A	K10401
Cellular Processes	Cell motility	Motor proteins	kinesin family member 18A	K10401
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Membrane trafficking; Cytoskeleton proteins	kinesin family member 20	K10402
Cellular Processes	Cell motility	Motor proteins	kinesin family member 20	K10402
BRITE	signaling and cellular processes	Cytoskeleton proteins	kinesin family member 22	K10403
Cellular Processes	Cell motility	Motor proteins	kinesin family member 22	K10403
Organismal Systems	Endocrine system	Progesterone-mediated oocyte maturation	kinesin family member 22	K10403
BRITE	signaling and cellular processes	Cytoskeleton proteins	kinesin family member 26	K10404
Cellular Processes	Cell motility	Motor proteins	kinesin family member 26	K10404
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Cytoskeleton proteins	kinesin family member C1	K10405
Cellular Processes	Cell motility	Motor proteins	kinesin family member C1	K10405
BRITE	signaling and cellular processes	Cytoskeleton proteins	kinesin family member C2/C3	K10406
Cellular Processes	Cell motility	Motor proteins	kinesin family member C2/C3	K10406
BRITE	genetic information processing; signaling and cellular processes	Messenger RNA biogenesis; Cytoskeleton proteins	kinesin light chain	K10407
Cellular Processes	Cell motility	Motor proteins	kinesin light chain	K10407
Human Diseases	Infectious disease: bacterial; Neurodegenerative disease	Salmonella infection; Alzheimer disease; Amyotrophic lateral sclerosis; Huntington disease; Parkinson disease; Pathways of neurodegeneration - multiple diseases; Prion disease	kinesin light chain	K10407
BRITE	signaling and cellular processes	Cilium and associated proteins; Cytoskeleton proteins	dynein axonemal heavy chain	K10408
Cellular Processes	Cell motility	Motor proteins	dynein axonemal heavy chain	K10408
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis; Huntington disease; Pathways of neurodegeneration - multiple diseases	dynein axonemal heavy chain	K10408
BRITE	signaling and cellular processes	Cilium and associated proteins; Cytoskeleton proteins	dynein axonemal intermediate chain 1	K10409
Cellular Processes	Cell motility	Motor proteins	dynein axonemal intermediate chain 1	K10409
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis; Huntington disease; Pathways of neurodegeneration - multiple diseases	dynein axonemal intermediate chain 1	K10409
BRITE	signaling and cellular processes	Cilium and associated proteins; Cytoskeleton proteins	dynein axonemal light intermediate chain 1	K10410
Cellular Processes	Cell motility	Motor proteins	dynein axonemal light intermediate chain 1	K10410
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis; Huntington disease; Pathways of neurodegeneration - multiple diseases	dynein axonemal light intermediate chain 1	K10410
BRITE	signaling and cellular processes	Cilium and associated proteins; Cytoskeleton proteins	dynein axonemal light chain 1	K10411
Cellular Processes	Cell motility	Motor proteins	dynein axonemal light chain 1	K10411
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis; Huntington disease; Pathways of neurodegeneration - multiple diseases	dynein axonemal light chain 1	K10411
BRITE	signaling and cellular processes	Cilium and associated proteins; Cytoskeleton proteins	dynein axonemal light chain 4	K10412
Cellular Processes	Cell motility	Motor proteins	dynein axonemal light chain 4	K10412
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis; Huntington disease; Pathways of neurodegeneration - multiple diseases	dynein axonemal light chain 4	K10412
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Cytoskeleton proteins; Exosome	dynein cytoplasmic 1 heavy chain	K10413
Cellular Processes	Cell motility; Transport and catabolism	Motor proteins; Phagosome	dynein cytoplasmic 1 heavy chain	K10413
Human Diseases	Infectious disease: bacterial	Salmonella infection	dynein cytoplasmic 1 heavy chain	K10413
Organismal Systems	Excretory system	Vasopressin-regulated water reabsorption	dynein cytoplasmic 1 heavy chain	K10413
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Cilium and associated proteins; Cytoskeleton proteins	dynein cytoplasmic 2 heavy chain	K10414
Cellular Processes	Cell motility; Transport and catabolism	Motor proteins; Phagosome	dynein cytoplasmic 2 heavy chain	K10414
Human Diseases	Infectious disease: bacterial	Salmonella infection	dynein cytoplasmic 2 heavy chain	K10414
Organismal Systems	Excretory system	Vasopressin-regulated water reabsorption	dynein cytoplasmic 2 heavy chain	K10414
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Cytoskeleton proteins	dynein cytoplasmic 1 intermediate chain	K10415
Cellular Processes	Cell motility; Transport and catabolism	Motor proteins; Phagosome	dynein cytoplasmic 1 intermediate chain	K10415
Human Diseases	Infectious disease: bacterial	Salmonella infection	dynein cytoplasmic 1 intermediate chain	K10415
Organismal Systems	Excretory system	Vasopressin-regulated water reabsorption	dynein cytoplasmic 1 intermediate chain	K10415
BRITE	genetic information processing; signaling and cellular processes	Chromosome and associated proteins; Membrane trafficking; Cytoskeleton proteins	dynein cytoplasmic 1 light intermediate chain	K10416
